code,name,industry,market_type
6291,沛亨,半導體業,OTC
6292,迅德,電子零組件業,OTC
6294,智基,文化創意業,OTC
6411,晶焱,半導體業,OTC
6417,韋僑,通信網路業,OTC
6418,詠昇,電子零組件業,OTC
6419,京晨科,光電業,OTC
6423,億而得,半導體業,OTC
6425,易發,電機機械,OTC
6432,今展科,電子零組件業,OTC
6435,大中,半導體業,OTC
6441,廣錠,電腦及週邊設備業,OTC
6461,益得,生技醫療業,OTC
6462,神盾,半導體業,OTC
6465,威潤,通信網路業,OTC
6469,大樹,生技醫療業,OTC
6470,宇智,通信網路業,OTC
6474,華豫寧,電子通路業,OTC
6482,弘煜科,文化創意業,OTC
6485,點序,半導體業,OTC
6486,互動,通信網路業,OTC
6488,環球晶,半導體業,OTC
6492,生華科,生技醫療業,OTC
6494,九齊,半導體業,OTC
6496,科懋,生技醫療業,OTC
6498,久禾光,光電業,OTC
6499,益安,生技醫療業,OTC
6506,雙邦,紡織纖維,OTC
6508,惠光,農業科技業,OTC
6509,聚和,化學工業,OTC
6510,精測,半導體業,OTC
6512,啟發電,其他電子業,OTC
6516,勤崴國際,資訊服務業,OTC
6517,保勝光學,光電業,OTC
6523,達爾膚,生技醫療業,OTC
6527,明達醫,生技醫療業,OTC
6530,創威,通信網路業,OTC
6532,瑞耘,半導體業,OTC
6535,順藥,生技醫療業,OTC
6538,倉和,電子零組件業,OTC
6542,隆中,文化創意業,OTC
6546,正基,通信網路業,OTC
6547,高端疫苗,生技醫療業,OTC
6548,長科*,半導體業,OTC
6556,勝品,光電業,OTC
6560,欣普羅,光電業,OTC
6561,是方,通信網路業,OTC
6568,宏觀,半導體業,OTC
6569,醫揚,生技醫療業,OTC
6570,維田,電腦及週邊設備業,OTC
6574,霈方,生技醫療業,OTC
6576,逸達,生技醫療業,OTC
6577,勁豐,電腦及週邊設備業,OTC
6578,達邦蛋白,農業科技業,OTC
6584,南俊國際,電子零組件業,OTC
6588,東典光電,通信網路業,OTC
6590,普鴻,資訊服務業,OTC
6593,台灣銘板,資訊服務業,OTC
6596,寬宏藝術,文化創意業,OTC
6597,立誠,電子零組件業,OTC
6603,富強鑫,電機機械,OTC
6609,瀧澤科,電機機械,OTC
6612,奈米醫材,生技醫療業,OTC
6613,朋億*,其他電子業,OTC
6615,慧智,生技醫療業,OTC
6616,特昇-KY,居家生活,OTC
6617,共信-KY,生技醫療業,OTC
6620,漢達,生技醫療業,OTC
6624,萬年清,綠能環保,OTC
6629,泰金-KY,居家生活,OTC
6637,醫影,生技醫療業,OTC
6640,均華,半導體業,OTC
6642,富致,電子零組件業,OTC
6643,M31,半導體業,OTC
6649,台生材,生技醫療業,OTC
6651,全宇昕,半導體業,OTC
6654,天正國際,其他電子業,OTC
6661,威健生技,生技醫療業,OTC
6662,樂斯科,生技醫療業,OTC
6664,群翊,電子零組件業,OTC
6667,信紘科,其他電子業,OTC
6679,鈺太,半導體業,OTC
6680,鑫創電子,電腦及週邊設備業,OTC
6683,雍智科技,半導體業,OTC
6684,安格,半導體業,OTC
6690,安�硌穈T,數位雲端,OTC
6692,進能服,綠能環保,OTC
6693,廣閎科,半導體業,OTC
6697,東捷資訊,資訊服務業,OTC
6703,軒郁,生技醫療業,OTC
6708,天擎,半導體業,OTC
6712,長聖,生技醫療業,OTC
6716,應廣,半導體業,OTC
6720,久昌,半導體業,OTC
6721,信實,其他業,OTC
6725,矽科宏晟,其他電子業,OTC
6727,亞泰金屬,電子零組件業,OTC
6728,上洋,居家生活,OTC
6730,常廣,生技醫療業,OTC
6732,昇佳電子,半導體業,OTC
6733,博晟生醫,生技醫療業,OTC
6735,美達科技,其他電子業,OTC
6739,竹陞科技,其他電子業,OTC
6741,91APP*-KY,數位雲端,OTC
6751,智聯服務,資訊服務業,OTC
6752,叡揚,資訊服務業,OTC
6761,穩得,電子零組件業,OTC
6762,達亞,生技醫療業,OTC
6763,綠界科技*,數位雲端,OTC
6767,台微醫,生技醫療業,OTC
6785,昱展新藥,生技醫療業,OTC
6788,華景電,半導體業,OTC
6791,虎門科技,資訊服務業,OTC
6803,崑鼎,綠能環保,OTC
6804,明係,運動休閒,OTC
6811,宏�硌穈T,數位雲端,OTC
6821,聯寶,電子零組件業,OTC
6823,濾能,半導體業,OTC
6829,千附精密,半導體業,OTC
6840,東研信超,其他電子業,OTC
6841,長佳智能,生技醫療業,OTC
6843,進典,電機機械,OTC
6844,諾貝兒,生技醫療業,OTC
6846,綠茵,食品工業,OTC
6855,數泓科,其他電子業,OTC
6856,鑫傳,文化創意業,OTC
6859,伯特光,光電業,OTC
6865,偉康科技,數位雲端,OTC
6870,騰雲,數位雲端,OTC
6872,浩宇生醫,生技醫療業,OTC
6874,倍力,資訊服務業,OTC
6875,國邑*,生技醫療業,OTC
6877,鏵友益,其他電子業,OTC
6881,潤德,其他業,OTC
6884,海柏特,資訊服務業,OTC
6894,衛司特,綠能環保,OTC
6895,宏碩系統,半導體業,OTC
6899,創為精密,光電業,OTC
6903,巨漢,其他電子業,OTC
6904,伯鑫,其他業,OTC
6907,雅特力-KY,半導體業,OTC
6910,德鴻,數位雲端,OTC
6913,鴻呈,電子零組件業,OTC
6922,宸曜,電腦及週邊設備業,OTC
6925,意藍,數位雲端,OTC
6929,佑全,生技醫療業,OTC
6953,家碩,半導體業,OTC
6961,旅天下,觀光餐旅,OTC
6967,汎瑋材料,電子零組件業,OTC
6968,萬達寵物,居家生活,OTC
6971,惠民實業,綠能環保,OTC
6982,大井泵浦,電機機械,OTC
6996,力領科技,半導體業,OTC
6997,博弘,數位雲端,OTC
7402,邑錡,光電業,OTC
7547,碩網,數位雲端,OTC
7556,意德士,半導體業,OTC
7584,樂意,文化創意業,OTC
7642,昶瑞機電,電機機械,OTC
7703,銳澤,其他電子業,OTC
7704,明遠精密,半導體業,OTC
7708,全家餐飲,觀光餐旅,OTC
7709,榮田,電機機械,OTC
7712,博盛半導體,半導體業,OTC
7713,威力德生醫,生技醫療業,OTC
7714,創泓科技,數位雲端,OTC
7715,裕山,綠能環保,OTC
7716,昱臺國際,航運業,OTC
7717,萊德光電-KY,通信網路業,OTC
7718,友鋮,鋼鐵工業,OTC
7723,築間,觀光餐旅,OTC
7728,光焱科技,其他電子業,OTC
7734,印能科技,半導體業,OTC
7738,東聯互動,數位雲端,OTC
7743,金利食安,食品工業,OTC
7744,崴寶,電子零組件業,OTC
7747,昕奇雲端,數位雲端,OTC
7751,竑騰,半導體業,OTC
7753,星亞,光電業,OTC
7757,金色三麥,觀光餐旅,OTC
7767,仁大資訊,資訊服務業,OTC
7770,君曜,半導體業,OTC
7777,能率亞洲,其他業,OTC
7782,光速火箭,居家生活,OTC
7792,安葆,其他電子業,OTC
7805,威聯通,數位雲端,OTC
7810,捷創科技,半導體業,OTC
8024,佑華,半導體業,OTC
8027,鈦昇,電機機械,OTC
8032,光菱,電子通路業,OTC
8034,榮群,通信網路業,OTC
8038,長園科,電子零組件業,OTC
8040,九暘,半導體業,OTC
8042,金山電,電子零組件業,OTC
8043,蜜望實,電子零組件業,OTC
8044,網家,數位雲端,OTC
8047,星雲,其他電子業,OTC
8048,德勝,通信網路業,OTC
8049,晶采,光電業,OTC
8050,廣積,電腦及週邊設備業,OTC
8054,安國,半導體業,OTC
8059,凱碩,通信網路業,OTC
8064,東捷,光電業,OTC
8066,來思達,居家生活,OTC
8067,志旭,電子通路業,OTC
8068,全達,電子通路業,OTC
8069,元太,光電業,OTC
8071,能率網通,電子零組件業,OTC
8074,鉅橡,電子零組件業,OTC
8076,伍豐,電腦及週邊設備業,OTC
8077,洛��,觀光餐旅,OTC
8080,泰霖,建材營造業,OTC
8083,瑞穎,電機機械,OTC
8084,巨虹,電子通路業,OTC
8085,福華,其他電子業,OTC
8086,宏捷科,半導體業,OTC
8087,麗升能源,綠能環保,OTC
8088,品安,半導體業,OTC
8089,康全電訊,通信網路業,OTC
8091,翔名,半導體業,OTC
8092,建暐,其他電子業,OTC
8093,保銳,電子零組件業,OTC
8096,擎亞,電子通路業,OTC
8097,常珵,通信網路業,OTC
8099,大世科,資訊服務業,OTC
8102,傑霖科技,半導體業,OTC
8107,大億金茂,電機機械,OTC
8109,博大,電子零組件業,OTC
8111,立��,光電業,OTC
8121,越峰,電子零組件業,OTC
8147,正淩,電子零組件業,OTC
8155,博智,電子零組件業,OTC
8171,天宇,綠能環保,OTC
8176,智捷,通信網路業,OTC
8182,加高,電子零組件業,OTC
8183,精星,其他電子業,OTC
8227,巨有科技,半導體業,OTC
8234,新漢,電腦及週邊設備業,OTC
8240,華宏,光電業,OTC
8255,朋程,電機機械,OTC
8272,全景軟體,資訊服務業,OTC
8277,商丞,半導體業,OTC
8279,生展,生技醫療業,OTC
8284,三竹,資訊服務業,OTC
8289,泰藝,電子零組件業,OTC
8291,尚茂,電子零組件業,OTC
8299,群聯,半導體業,OTC
8342,益張,其他業,OTC
8349,�矬�,鋼鐵工業,OTC
8354,冠好,其他業,OTC
8358,金居,電子零組件業,OTC
8383,千附,半導體業,OTC
8390,金益鼎,綠能環保,OTC
8401,白紗科,其他業,OTC
8403,盛弘,生技醫療業,OTC
8409,商之器,生技醫療業,OTC
8410,森田,電腦及週邊設備業,OTC
8415,大國鋼,鋼鐵工業,OTC
8416,實威,資訊服務業,OTC
8421,旭源,其他業,OTC
8423,保綠-KY,綠能環保,OTC
8424,惠普,建材營造業,OTC
8426,紅木-KY,其他業,OTC
8431,匯鑽科,其他電子業,OTC
8432,東生華,生技醫療業,OTC
8433,弘帆,居家生活,OTC
8435,鉅邁,其他業,OTC
8436,大江,生技醫療業,OTC
8437,大地-KY,其他業,OTC
8440,綠電,綠能環保,OTC
8444,綠河-KY,其他業,OTC
8446,華研,文化創意業,OTC
8450,霹靂,文化創意業,OTC
8455,大拓-KY,其他電子業,OTC
8472,夠麻吉,數位雲端,OTC
8477,創業家,數位雲端,OTC
8489,三貝德,其他業,OTC
8905,裕國,其他業,OTC
8906,花王,其他業,OTC
8908,欣雄,油電燃氣業,OTC
8916,光隆,其他業,OTC
8917,欣泰,油電燃氣業,OTC
8921,沈氏,其他業,OTC
8923,時報,文化創意業,OTC
8924,大田,運動休閒,OTC
8927,北基,油電燃氣業,OTC
8928,鉅明,運動休閒,OTC
8929,富堡,其他業,OTC
8930,青鋼,鋼鐵工業,OTC
8931,大汽電,油電燃氣業,OTC
8932,智通*,其他業,OTC
8933,愛地雅,運動休閒,OTC
8935,邦泰,其他業,OTC
8936,國統,其他業,OTC
8937,合騏,其他業,OTC
8938,明安,運動休閒,OTC
8941,關中,居家生活,OTC
8942,森鉅,其他業,OTC
9949,琉園,文化創意業,OTC
9950,萬國通,塑膠工業,OTC
9951,皇田,電機機械,OTC
9960,邁達康,運動休閒,OTC
9962,有益,鋼鐵工業,OTC
8349A,�矬ㄔ玼S,nan,OTC
01014S,93中信貸a,nan,OTC
01015S,93中信貸b,nan,OTC
01016S,93中信貸c,nan,OTC
01017S,93中信貸d,nan,OTC
01111S,081中租賃A,nan,OTC
01112S,081中租賃B,nan,OTC
01113S,111中租賃A,nan,OTC
01114S,111中租賃B,nan,OTC
11011,台泥一永,nan,Bond
12561,鮮活果汁一KY,nan,Bond
13166,上曜六,nan,Bond
13382,廣華二KY,nan,Bond
14363,華友聯三,nan,Bond
14364,華友聯四,nan,Bond
14381,三地開發一,nan,Bond
14664,聚隆四,nan,Bond
14722,三洋實業二,nan,Bond
14723,三洋實業三,nan,Bond
14743,弘裕三,nan,Bond
15142,亞力二,nan,Bond
15261,日馳一,nan,Bond
15364,和大四,nan,Bond
15601,中砂一,nan,Bond
15864,和勤四,nan,Bond
15865,和勤五,nan,Bond
15894,永冠四KY,nan,Bond
15952,川寶二,nan,Bond
15984,岱宇四,nan,Bond
16095,大亞五,nan,Bond
17813,合世三,nan,Bond
17863,科妍三,nan,Bond
18156,富喬六,nan,Bond
19094,榮成四,nan,Bond
20344,允強四,nan,Bond
20662,世德二,nan,Bond
21043,國際中橡三,nan,Bond
22013,裕隆三,nan,Bond
22283,劍麟三,nan,Bond
22331,宇隆一,nan,Bond
22362,百達二KY,nan,Bond
22471,汎德永業一,nan,Bond
22472,汎德永業二,nan,Bond
23372,旺宏二,nan,Bond
23383,光罩三,nan,Bond
23511,順德一,nan,Bond
23683,金像電三,nan,Bond
23742,佳能二,nan,Bond
24023,毅嘉三,nan,Bond
24271,三商電一,nan,Bond
24361,偉詮電一,nan,Bond
24394,美律四,nan,Bond
24395,美律五,nan,Bond
24423,新美齊三,nan,Bond
24424,新美齊四,nan,Bond
24552,全新二,nan,Bond
24553,全新三,nan,Bond
24616,光群雷六,nan,Bond
24624,良得電四,nan,Bond
24642,盟立二,nan,Bond
24672,志聖二,nan,Bond
24673,志聖三,nan,Bond
24762,鉅祥二,nan,Bond
24866,一詮六,nan,Bond
25283,皇普三,nan,Bond
25284,皇普四,nan,Bond
25303,華建三,nan,Bond
25304,華建四,nan,Bond
25483,華固三,nan,Bond
25484,華固四,nan,Bond
26107,華航七,nan,Bond
26417,正德七,nan,Bond
26418,正德八,nan,Bond
27271,王品一,nan,Bond
27323,六角三,nan,Bond
27324,六角四,nan,Bond
27431,山富一,nan,Bond
27451,五福一,nan,Bond
27531,八方雲集一,nan,Bond
27532,八方雲集二,nan,Bond
27551,揚秦一,nan,Bond
27561,聯發國際一,nan,Bond
29061,高林一,nan,Bond
30061,晶豪科一,nan,Bond
30134,晟銘電四,nan,Bond
30165,嘉晶五,nan,Bond
30321,偉訓一,nan,Bond
30322,偉訓二,nan,Bond
30336,威健六,nan,Bond
30337,威健七,nan,Bond
30371,欣興一,nan,Bond
30401,遠見一,nan,Bond
30454,台灣大四,nan,Bond
30455,台灣大五,nan,Bond
30882,艾訊二,nan,Bond
30922,鴻碩二,nan,Bond
30954,及成四,nan,Bond
31222,笙泉二,nan,Bond
31282,昇銳二,nan,Bond
31311,弘塑一,nan,Bond
31312,弘塑二,nan,Bond
31351,凌航一,nan,Bond
31382,耀登二,nan,Bond
31413,晶宏三,nan,Bond
31672,大量二,nan,Bond
31882,鑫龍騰二,nan,Bond
32071,耀勝一,nan,Bond
32571,虹冠電一,nan,Bond
32608,威剛八,nan,Bond
32723,東碩三,nan,Bond
32843,太普高三,nan,Bond
33035,岱稜五,nan,Bond
33055,昇貿五,nan,Bond
33121,弘憶股一,nan,Bond
33133,斐成三,nan,Bond
33225,建舜電五,nan,Bond
33233,加百裕三,nan,Bond
33245,雙鴻五,nan,Bond
33253,旭品三,nan,Bond
33466,麗清六,nan,Bond
33571,臺慶科一,nan,Bond
33621,先進光一,nan,Bond
33763,新日興三,nan,Bond
33881,崇越電一,nan,Bond
33902,旭軟二,nan,Bond
34163,融程電三,nan,Bond
34793,安勤三,nan,Bond
34834,力致四,nan,Bond
34843,崧騰三,nan,Bond
35161,亞帝歐一,nan,Bond
35181,柏騰一,nan,Bond
35221,御嵿一,nan,Bond
35265,凡甲五,nan,Bond
35266,凡甲六,nan,Bond
35267,凡甲七,nan,Bond
35431,州巧一,nan,Bond
35482,兆利二,nan,Bond
35483,兆利三,nan,Bond
35513,世禾三,nan,Bond
35642,其陽二,nan,Bond
35831,辛耘一,nan,Bond
35832,辛耘二,nan,Bond
35871,閎康一,nan,Bond
35914,艾笛森四,nan,Bond
36053,宏致三,nan,Bond
36173,碩天三,nan,Bond
36804,家登四,nan,Bond
36841,榮昌一,nan,Bond
36872,歐買尬二,nan,Bond
36873,歐買尬三,nan,Bond
36894,湧德四,nan,Bond
36913,碩禾三,nan,Bond
37012,大眾控二,nan,Bond
37022,大聯大二,nan,Bond
37023,大聯大三,nan,Bond
37075,漢磊五,nan,Bond
37083,上緯投控三,nan,Bond
37084,上緯投控四,nan,Bond
37131,新晶投控一,nan,Bond
37151,定穎投控一,nan,Bond
37171,聯嘉投控一,nan,Bond
41135,聯上五,nan,Bond
41236,晟德六,nan,Bond
41237,晟德七,nan,Bond
41295,聯合五,nan,Bond
41372,麗豐二KY,nan,Bond
41645,承業醫五,nan,Bond
41684,醣聯四,nan,Bond
41903,佐登三KY,nan,Bond
44163,三圓三,nan,Bond
44383,廣越三,nan,Bond
44391,冠星一KY,nan,Bond
44421,竣邦一KY,nan,Bond
45102,高鋒二,nan,Bond
45421,科嶠一,nan,Bond
45491,桓達一,nan,Bond
45554,氣立四,nan,Bond
45581,寶緯一,nan,Bond
45641,元翎一,nan,Bond
45663,時碩工業三,nan,Bond
45691,六方科一KY,nan,Bond
45721,駐龍一,nan,Bond
45811,光隆精密一KY,nan,Bond
47223,國精化三,nan,Bond
47393,康普三,nan,Bond
47394,康普四,nan,Bond
47471,強生一,nan,Bond
47721,台特化一,nan,Bond
49066,正文六,nan,Bond
49165,事欣科五,nan,Bond
49231,力士一,nan,Bond
49674,十銓四,nan,Bond
49793,華星光三,nan,Bond
49794,華星光四,nan,Bond
50097,榮剛七,nan,Bond
52011,凱衛一,nan,Bond
52091,新鼎一,nan,Bond
52121,凌網一,nan,Bond
52303,雷笛克光學三,nan,Bond
52441,弘凱一,nan,Bond
52452,智晶二,nan,Bond
52635,智崴五,nan,Bond
53064,桂盟四,nan,Bond
53095,系統電五,nan,Bond
53096,系統電六,nan,Bond
53097,系統電七,nan,Bond
53211,美而快一,nan,Bond
53887,中磊七,nan,Bond
54342,崇越二,nan,Bond
54391,高技一,nan,Bond
54501,南良一,nan,Bond
54573,宣德三,nan,Bond
55434,桓鼎四KY,nan,Bond
56086,四維航六,nan,Bond
56087,四維航七,nan,Bond
59055,南仁湖四,nan,Bond
60151,宏遠證一,nan,Bond
60152,宏遠證二,nan,Bond
61011,寬魚國際一,nan,Bond
61012,寬魚國際二,nan,Bond
61041,創惟一,nan,Bond
61112,大宇資二,nan,Bond
61171,迎廣一,nan,Bond
61172,迎廣二,nan,Bond
61255,廣運五,nan,Bond
61263,信音三,nan,Bond
61394,亞翔四,nan,Bond
61506,撼訊六,nan,Bond
61565,松上五,nan,Bond
61635,華電網五,nan,Bond
61777,達麗七,nan,Bond
61793,亞通三,nan,Bond
61794,亞通四,nan,Bond
61827,合晶七,nan,Bond
61828,合晶八,nan,Bond
61843,大豐電三,nan,Bond
61875,萬潤五,nan,Bond
61894,豐藝四,nan,Bond
61907,萬泰科七,nan,Bond
61965,帆宣五,nan,Bond
61973,佳必琪三,nan,Bond
61993,天品三,nan,Bond
61994,天品四,nan,Bond
62075,雷科五,nan,Bond
62076,雷科六,nan,Bond
62093,今國光三,nan,Bond
62194,富旺四,nan,Bond
62433,迅杰三,nan,Bond
62695,台郡五,nan,Bond
62696,台郡六,nan,Bond
62745,台燿五,nan,Bond
62756,元山六,nan,Bond
62822,康舒二,nan,Bond
62843,佳邦三,nan,Bond
629010,良維十,nan,Bond
64145,樺漢五,nan,Bond
64251,易發一,nan,Bond
64324,今展科四,nan,Bond
64422,光聖二,nan,Bond
64423,光聖三,nan,Bond
64512,訊芯二KY,nan,Bond
64693,大樹三,nan,Bond
64773,安集三,nan,Bond
64774,安集四,nan,Bond
64775,安集五,nan,Bond
65096,聚和六,nan,Bond
65101,精測一,nan,Bond
65331,晶心科一,nan,Bond
65381,倉和一,nan,Bond
65461,正基一,nan,Bond
65521,易華電一,nan,Bond
65841,南俊國際一,nan,Bond
65842,南俊國際二,nan,Bond
65851,鼎基一,nan,Bond
65852,鼎基二,nan,Bond
65914,動力四KY,nan,Bond
66163,特昇三KY,nan,Bond
66241,萬年清一,nan,Bond
66292,泰金二KY,nan,Bond
66411,基士德一KY,nan,Bond
66451,金萬林一創,nan,Bond
66642,群翊二,nan,Bond
66702,復盛應用二,nan,Bond
66721,騰輝電子一KY,nan,Bond
66801,鑫創電子一,nan,Bond
67062,惠特二,nan,Bond
67152,嘉基二,nan,Bond
67531,龍德造船一,nan,Bond
67681,志強-KY,nan,Bond
67711,平和環保一創,nan,Bond
67961,晉弘一,nan,Bond
67962,晉弘二,nan,Bond
68041,明係一,nan,Bond
68061,森崴能源一,nan,Bond
68211,聯寶一,nan,Bond
68231,濾能一,nan,Bond
68301,汎銓一,nan,Bond
68351,圓裕一,nan,Bond
68401,東研信超一,nan,Bond
68431,進典一,nan,Bond
68461,綠茵一,nan,Bond
68462,綠茵二,nan,Bond
68541,錼創科技一KY創,nan,Bond
68631,永道一KY,nan,Bond
68701,騰雲一,nan,Bond
68702,騰雲二,nan,Bond
68731,泓德能源一,nan,Bond
68732,泓德能源二,nan,Bond
68741,倍力一,nan,Bond
68901,來億一KY,nan,Bond
68902,來億二KY,nan,Bond
69041,伯鑫一,nan,Bond
69571,裕慶一KY,nan,Bond
69821,大井泵浦一,nan,Bond
69822,大井泵浦二,nan,Bond
74022,邑錡二,nan,Bond
75561,意德士一永,nan,Bond
75562,意德士二,nan,Bond
77131,威力德生醫一,nan,Bond
80212,尖點二,nan,Bond
80273,鈦昇三,nan,Bond
80282,昇陽半導體二,nan,Bond
80426,金山電六,nan,Bond
80506,廣積六,nan,Bond
80872,麗升能源二,nan,Bond
80914,翔名四,nan,Bond
80924,建暐四,nan,Bond
81042,錸寶二,nan,Bond
811210,至上十,nan,Bond
81473,正淩三,nan,Bond
81551,博智一,nan,Bond
81714,天宇四,nan,Bond
81715,天宇五,nan,Bond
82102,勤誠二,nan,Bond
82551,朋程一,nan,Bond
83742,羅昇二,nan,Bond
84041,百和興業一KY,nan,Bond
84113,福貞三KY,nan,Bond
84221,可寧衛一,nan,Bond
84222,可寧衛二,nan,Bond
84312,匯鑽科二,nan,Bond
84331,弘帆一,nan,Bond
84332,弘帆二,nan,Bond
84333,弘帆三,nan,Bond
84422,威宏二KY,nan,Bond
84623,柏文三,nan,Bond
84662,美吉吉二KY,nan,Bond
84672,波力二KY,nan,Bond
84673,波力三KY,nan,Bond
84732,山林水二,nan,Bond
84781,東哥遊艇一,nan,Bond
84881,吉源一KY,nan,Bond
84891,三貝德一,nan,Bond
89277,北基七,nan,Bond
89278,北基八,nan,Bond
89964,高力四,nan,Bond
98026,鈺齊六KY,nan,Bond
99063,欣巴巴三,nan,Bond
99332,中鼎二,nan,Bond
99353,慶豐富三,nan,Bond
99392,宏全二,nan,Bond
99412,裕融二,nan,Bond
99587,世紀鋼七,nan,Bond
99588,世紀鋼八永,nan,Bond
B20160,P09亞泥2B,nan,Bond
B20162,P09亞泥3B,nan,Bond
B20164,P09亞泥4B,nan,Bond
B20165,P10亞泥1,nan,Bond
B20166,P12亞泥1,nan,Bond
B20167,P13亞泥1A,nan,Bond
B20168,P13亞泥1B,nan,Bond
B20169,P14亞泥1,nan,Bond
B20170,P14亞泥2,nan,Bond
B20171,P14亞泥3,nan,Bond
B20172,P14亞泥4,nan,Bond
B20244,P07台泥1,nan,Bond
B20246,P09台泥1A,nan,Bond
B20247,P09台泥1B,nan,Bond
B20248,P10台泥1A,nan,Bond
B20249,P10台泥1B,nan,Bond
B20250,P10台泥1C,nan,Bond
B20251,P10台泥1D,nan,Bond
B20252,P11台泥1A,nan,Bond
B20253,P11台泥1B,nan,Bond
B20254,P11台泥2A,nan,Bond
B20255,P11台泥2B,nan,Bond
B20256,P12台泥1A,nan,Bond
B20257,P12台泥1B,nan,Bond
B20258,P14台泥1A,nan,Bond
B20259,P14台泥1B,nan,Bond
B20260,P14台泥1C,nan,Bond
B30441,P08統一1B,nan,Bond
B30443,P08統一2B,nan,Bond
B30445,P09統一1B,nan,Bond
B30447,P09統一2B,nan,Bond
B30448,P09統一3,nan,Bond
B30449,P10統一1A,nan,Bond
B30450,P10統一1B,nan,Bond
B30451,P10統一2A,nan,Bond
B30452,P10統一2B,nan,Bond
B30453,P11統一1A,nan,Bond
B30454,P11統一1B,nan,Bond
B30455,P12統一1A,nan,Bond
B30456,P12統一1B,nan,Bond
B30457,P12統一2,nan,Bond
B30458,P12統一3A,nan,Bond
B30459,P12統一3B,nan,Bond
B30460,P13統一1A,nan,Bond
B30461,P13統一1B,nan,Bond
B30462,P13統一2,nan,Bond
B30463,P14統一1,nan,Bond
B30464,P14統一2,nan,Bond
B30804,P11聯華1A,nan,Bond
B30805,P11聯華1B,nan,Bond
B401D6,P03南亞1,nan,Bond
B401DE,P07南亞1C,nan,Bond
B401DG,P08南亞1B,nan,Bond
B401DH,P08南亞1C,nan,Bond
B401DK,P08南亞2B,nan,Bond
B401DL,P08南亞2C,nan,Bond
B401DN,P09南亞1B,nan,Bond
B401DP,P09南亞1C,nan,Bond
B401DQ,P10南亞1A,nan,Bond
B401DR,P10南亞1B,nan,Bond
B401DS,P12南亞1A,nan,Bond
B401DT,P12南亞1B,nan,Bond
B401DU,P14南亞1,nan,Bond
B401DV,P14南亞2A,nan,Bond
B401DW,P14南亞2B,nan,Bond
B402B8,P03台塑1B,nan,Bond
B402BD,P07台塑1C,nan,Bond
B402BF,P09台塑1B,nan,Bond
B402BG,P09台塑1C,nan,Bond
B402BH,P10台塑1A,nan,Bond
B402BJ,P10台塑1B,nan,Bond
B402BK,P12台塑1A,nan,Bond
B402BL,P12台塑1B,nan,Bond
B402BM,P13台塑1A,nan,Bond
B402BN,P13台塑1B,nan,Bond
B402BP,P13台塑2A,nan,Bond
B402BQ,P13台塑2B,nan,Bond
B402BR,P14台塑1,nan,Bond
B40423,P10台聚1A,nan,Bond
B40424,P10台聚1B,nan,Bond
B40425,P10台聚2A,nan,Bond
B40426,P10台聚2B,nan,Bond
B40706,P11聯成1A,nan,Bond
B40707,P11聯成1B,nan,Bond
B40708,P11聯成1C,nan,Bond
B50164,P09遠東新3,nan,Bond
B50165,P09遠東新4,nan,Bond
B50167,P10遠東新1,nan,Bond
B50168,P10遠東新2,nan,Bond
B50169,P10遠東新3,nan,Bond
B50170,P11遠東新1,nan,Bond
B50172,P11遠東新3,nan,Bond
B50174,P12遠東新2,nan,Bond
B50175,P12遠東新3,nan,Bond
B50176,P12遠東新4,nan,Bond
B50177,P12遠東新5,nan,Bond
B50178,P12遠東新6,nan,Bond
B50179,P12遠東新7,nan,Bond
B50180,P12遠東新8,nan,Bond
B50181,P13遠東新1,nan,Bond
B50182,P13遠東新2,nan,Bond
B50183,P13遠東新3,nan,Bond
B50184,P13遠東新4,nan,Bond
B50185,P13遠東新5,nan,Bond
B50186,P13遠東新6,nan,Bond
B50187,P13遠東新7,nan,Bond
B50188,P13遠東新8,nan,Bond
B50189,P13遠東新9,nan,Bond
B50190,P14遠東新1,nan,Bond
B50191,P14遠東新2,nan,Bond
B50192,P14遠東新3,nan,Bond
B50193,P14遠東新4,nan,Bond
B50194,P14遠東新5,nan,Bond
B50195,P14遠東新6,nan,Bond
B50196,P14遠東新7,nan,Bond
B50197,P14遠東新8,nan,Bond
B50198,P14遠東新9,nan,Bond
B50199,P14遠東新10,nan,Bond
B501A1,P14遠東新11,nan,Bond
B501A2,P14遠東新12,nan,Bond
B50911,P12怡華1,nan,Bond
B50912,P13怡華1,nan,Bond
B50913,P14怡華1,nan,Bond
B51407,P10新纖2,nan,Bond
B60104,P10中興電1,nan,Bond
B60438,P10華新1,nan,Bond
B60439,P12華新1A,nan,Bond
B60440,P12華新1B,nan,Bond
B60906,P10世界1A,nan,Bond
B60907,P10世界1B,nan,Bond
B60908,P11世界1A,nan,Bond
B60909,P11世界1B,nan,Bond
B60910,P12世界1A,nan,Bond
B60911,P12世界1B,nan,Bond
B60912,P13世界1,nan,Bond
B618BN,P09台積1B,nan,Bond
B618BP,P09台積1C,nan,Bond
B618BR,P09台積2B,nan,Bond
B618BS,P09台積2C,nan,Bond
B618BU,P09台積3B,nan,Bond
B618BV,P09台積3C,nan,Bond
B618BX,P09台積4B,nan,Bond
B618BY,P09台積4C,nan,Bond
B618C1,P09台積5B,nan,Bond
B618C2,P09台積5C,nan,Bond
B618C4,P09台積6B,nan,Bond
B618C5,P09台積6C,nan,Bond
B618C7,P09台積7B,nan,Bond
