code,name
701286,良維元大55購02
701287,威剛元大5B購01
701288,訊聯元大5B購01
701289,高技元大55購02
701290,高技元大55購03
701291,高技元大55購04
701292,華星光元大58購01
701293,新應材元大58購02
701294,新應材元大5B購01
701295,雙鴻元大55購03
701296,穩懋元大55購01
701297,穩懋元大55購02
701298,三聯群益59購01
701299,台燿群益55購02
701300,弘塑群益57購02
701301,宏捷科群益56購01
701302,良維群益57購01
701303,欣銓群益57購01
701304,信驊群益57購01
701305,威剛群益55購06
701306,高技群益55購01
701307,高技群益57購01
701308,博智群益55購01
701309,寬宏群益55購01
701310,優群群益55購01
701311,雙鴻群益5B購01
701312,穩懋群益57購02
701313,台燿元富55購01
701314,台燿元富55購02
701315,宏捷科元富55購01
701316,欣銓元富55購02
701317,信驊元富55購02
701318,信驊元富58購01
701319,神盾元富57購01
701320,雙鴻元富56購02
701321,穩懋元富57購01
701322,昇達科中信58購01
701323,中光電永豐56購03
701324,台星科永豐57購01
701325,宏捷科永豐56購01
701326,欣銓永豐59購01
701327,信驊永豐56購02
701328,新應材永豐55購03
701329,萬潤永豐55購01
701330,穩懋永豐56購01
701331,台燿凱基55購04
701332,弘塑凱基56購04
701333,同致凱基55購01
701334,欣銓凱基56購03
701335,威剛凱基55購05
701336,華星光凱基55購05
701337,新應材凱基56購02
701338,寬宏凱基55購01
701339,優群凱基55購01
701340,穩懋凱基55購01
701341,譜瑞凱基55購02
701342,宜鼎元富55購01
701343,訊聯元富55購01
701344,雙鴻元富56購03
701345,穩懋中信56購01
701346,信昌電永豐56購01
701347,威剛永豐55購04
701348,萬泰科永豐55購01
701349,穩懋永豐56購02
701350,力致國泰56購01
701351,立眥禤56購01
701352,良維國泰56購01
701353,擎亞國泰56購02
701354,大綜富邦55購01
701355,中美晶富邦56購01
701356,弘塑富邦57購02
701357,欣銓富邦56購01
701358,新應材富邦55購01
701359,欣銓兆豐57購01
701360,弘塑群益55購04
701361,昇達科群益55購01
701362,威剛群益55購07
701363,精材群益55購02
701364,綠界*群益56購01
701365,力致國票59購01
701366,中光電國票57購04
701367,信立國票56購01
701368,神盾國票56購03
701369,萬潤國票56購01
701370,雍智國票56購01
701371,精材國票57購01
701372,綠界*國票56購01
701373,穩懋國票5A購01
701374,台燿元大5B購01
701375,宜鼎元大55購01
701376,欣銓元大55購02
701377,欣銓元大55購03
701378,信昌電元大55購01
701379,威剛元大5B購02
701380,新應材元大55購10
701381,新應材元大5B購02
701382,雙鴻元大55購04
701383,穩懋元大55購03
701384,穩懋元大55購04
701385,穩懋元大57購01
701386,穩懋元大59購01
701387,力致凱基55購01
701388,中光電凱基5A購01
701389,立硈肭55購02
701390,印能凱基55購03
701391,良維凱基55購01
701392,宜鼎凱基55購04
701393,信昌電凱基55購02
701394,威剛凱基55購06
701395,華星光凱基59購01
701396,精材凱基55購03
701397,綠界*凱基55購02
701398,譜瑞凱基59購02
701399,世界元大55購01
701400,台燿元大5B購02
701401,宜鼎元大55購02
701402,威剛元大5A購01
701403,神盾元大5B購01
701404,凱崴元大55購01
701405,晶焱元大55購01
701406,新應材元大55購11
701407,新應材元大55購12
701408,雙鴻元大55購05
701409,M31國票56購01
701410,元太國票56購01
701411,同致國票55購01
701412,宏捷科國票59購01
701413,宜鼎國票56購01
701414,凱崴國票56購01
701415,華星光國票56購01
701416,鈊象國票56購01
701417,萬泰科國票56購03
701418,擎亞國票55購02
701419,穩得國票57購01
701420,穩懋國票57購01
701421,譜瑞國票56購02
701422,中光電兆豐5B購01
701423,穩懋兆豐57購01
701424,中美晶國泰56購01
701425,優群國泰56購01
701426,中光電富邦55購01
701427,威剛富邦56購01
701428,優群富邦55購01
701429,雙鴻富邦55購07
701430,台燿統一5B購01
701431,台燿統一5B購02
701432,正基統一5C購01
701433,良維統一55購02
701434,良維統一6B購01
701435,佳邦統一58購01
701436,欣銓統一59購01
701437,威剛統一5B購01
701438,威剛統一6B購01
701439,博智統一59購02
701440,華星光統一5B購04
701441,華星光統一61購04
701442,雙鴻統一6B購01
701443,穩懋統一58購03
701444,雍智中信58購01
701445,凱崴元富55購01
701446,晶焱元富58購01
701447,威剛永豐58購01
701448,綠界*永豐55購01
701449,綠界*永豐56購01
701450,台燿群益55購03
701451,弘塑群益55購05
701452,良維群益55購01
701453,金益鼎群益55購01
701454,凱崴群益55購04
701455,晶焱群益55購01
701456,華星光群益56購03
701457,譜瑞群益55購02
701458,M31凱基55購01
701459,台燿凱基55購05
701460,神盾凱基5B購01
701461,晶焱凱基55購01
701462,湧德凱基55購03
701463,華星光凱基55購06
701464,新應材凱基56購03
701465,雙鴻凱基55購08
701466,優群兆豐57購01
701467,威剛國泰56購01
701468,鈊象國泰56購01
701469,穩懋國泰56購02
701470,穩懋富邦55購03
701471,台燿統一65購01
701472,雙鴻統一61購03
701473,穩懋統一5B購01
701474,穩懋統一6B購01
701475,台燿元大58購02
701476,永捷元大55購01
701477,立痐舅j58購01
701478,宜鼎元大55購03
701479,威剛元大5A購02
701480,凱崴元大55購02
701481,創惟元大55購01
701482,新應材元大55購13
701483,聖暉*元大55購01
701484,擎亞元大5B購01
701485,雙鴻元大55購06
701486,中光電群益55購02
701487,精材群益55購03
701488,譜瑞群益55購03
701489,佳邦國票56購01
701490,精星國票56購02
701491,綠界*國票56購02
701492,M31元富55購01
701493,M31元富55購02
701494,M31元富56購01
701495,立痐葩I56購01
701496,宜鼎元富55購02
701497,宜鼎元富55購03
701498,良維中信57購01
701499,威剛中信57購03
701500,雙鴻中信5B購01
701501,中光電永豐55購04
701502,泰金永豐55購01
701503,湧德永豐56購01
701504,擎亞永豐57購01
701505,聯合永豐56購01
701506,世界凱基55購01
701507,光焱凱基55購01
701508,宜鼎凱基56購01
701509,信昌電凱基57購01
701510,創惟凱基55購01
701511,新應材凱基5B購01
701512,精材凱基55購04
701513,凡甲國泰56購01
701514,中光電國泰56購03
701515,台燿國泰56購01
701516,台燿國泰56購02
701517,宜鼎國泰56購02
701518,信驊國泰56購01
701519,智通*國泰56購01
701520,綠界*國泰56購01
701521,優群國泰56購02
701522,台燿群益55購05
701523,湧德群益55購02
701524,雙鴻群益5A購02
701525,台燿元大58購03
701526,立痐舅j55購01
701527,良維元大58購01
701528,宜鼎元大55購04
701529,威剛元大57購02
701530,新應材元大55購15
701531,臺慶科元大55購01
701532,雙鴻元大55購07
701533,M31國票56購02
701534,中光電國票55購04
701535,中美晶國票56購01
701536,世禾國票56購01
701537,竹陞國票56購01
701538,良維國票56購05
701539,昇達科國票56購01
701540,松瑞藥國票56購01
701541,信驊國票56購03
701542,桓達國票55購01
701543,常珵國票55購02
701544,華星光國票56購02
701545,順達國票56購02
701546,新應材國票55購01
701547,萬潤國票56購02
701548,M31富邦56購02
701549,譜瑞富邦56購01
701550,立痐葩I56購02
701551,竹陞元富55購01
701552,信驊元富55購03
701553,信驊元富55購04
701554,威剛元富55購02
701555,威剛元富5B購01
701556,德微元富55購01
701557,德微元富55購02
701558,新應材中信57購02
701559,中光電永豐57購01
701560,竹陞永豐57購01
701561,竹陞永豐58購01
701562,宜鼎永豐56購01
701563,信驊永豐57購02
701564,元太元大55購01
701565,台燿元大58購04
701566,宜鼎元大55購05
701567,東捷元大55購01
701568,神盾元大55購02
701569,華景電元大55購01
701570,新應材元大55購16
701571,擎亞元大5B購02
701572,雙鴻元大55購08
701573,信昌電元富55購01
701574,信昌電元富55購02
701575,威剛元富55購04
701576,凱崴元富55購02
701577,雍智元富55購01
701578,優群元富55購01
701579,萬潤兆豐55購01
701580,FH中5G凱基55購01
701581,中美晶凱基55購03
701582,台燿凱基58購05
701583,竹陞凱基56購01
701584,宜鼎凱基59購02
701585,東捷凱基55購01
701586,東捷凱基57購01
701587,桓達凱基55購01
701588,新應材凱基55購03
701589,台燿國泰56購03
701590,神盾富邦55購01
701591,新應材富邦56購01
701592,竹陞統一6B購01
701593,竹陞統一6B購02
701594,海韻電統一61購01
701595,雙鴻統一59購03
701596,海韻電國票56購01
701597,閎康國票56購01
701598,良維群益55購02
701599,金益鼎群益56購01
701600,威剛群益58購01
701601,新應材群益55購02
701602,精材群益55購04
701603,元太兆豐56購01
701604,宜鼎國票56購02
701605,茂達國票56購01
701606,大綜凱基55購02
701607,宜鼎凱基55購05
701608,神盾凱基56購04
701609,新應材凱基58購01
701610,雙鴻凱基55購09
701611,中美晶元大55購01
701612,台燿元大55購02
701613,印能元大55購01
701614,信立元大5B購01
701615,威剛元大5B購03
701616,新應材元大55購17
701617,聖暉*元大55購02
701618,聖暉*元大55購03
701619,臺慶科元大55購02
701620,緯軟元大55購01
701621,雙鴻元大55購09
701622,建榮國泰56購01
701623,元太統一5B購01
701624,竹陞統一5C購03
701625,竹陞統一6B購03
701626,東捷統一5C購01
701627,大綜元富56購01
701628,良維元富55購01
701629,良維元富55購02
701630,宜鼎元富55購04
701631,威剛元富58購01
701632,宜鼎中信59購01
701633,威剛永豐59購01
701634,信昌電群益56購02
701635,大江凱基56購01
701636,中光電凱基58購02
701637,台燿凱基58購06
701638,光焱凱基56購01
701639,昇達科凱基55購02
701640,建榮凱基55購02
701641,海韻電凱基55購01
701642,臺慶科凱基55購01
701643,穩得凱基56購01
701644,信昌電兆豐57購01
701645,湧德兆豐57購01
701646,聖暉*兆豐57購01
701647,台燿國票56購03
701648,沛亨國票56購01
701649,華星光國票56購03
701650,台燿元大5B購03
701651,宜鼎元大55購06
701652,信昌電元大55購02
701653,威剛元大59購02
701654,新應材元大55購19
701655,雙鴻元大59購01
701656,信昌電國泰56購01
701657,信昌電富邦56購01
701658,信昌電統一5C購02
701659,穩懋統一59購01
701660,力致群益55購01
701661,大江群益56購01
701662,台燿群益55購07
701663,宜鼎群益55購01
701664,宜鼎群益55購02
701665,信立群益55購02
701666,神盾群益56購05
701667,雙鴻群益5B購02
701668,元太元富55購02
701669,沛亨元富55購01
701670,宜鼎元富55購05
701671,鈊象元富55購01
701672,新應材元富55購02
701673,聖暉*元富55購01
701674,臺慶科元富55購01
701675,大江永豐57購01
701676,台燿永豐55購03
701677,台燿永豐58購01
701678,宜鼎永豐55購05
701679,昇達科永豐57購01
701680,宜鼎兆豐5B購01
701681,立敦元大55購01
701682,沛亨元大55購01
701683,系統電元大56購02
701684,佳邦元大55購01
701685,金山電元大55購01
701686,建榮元大55購01
701687,凱崴元大55購03
701688,新應材元大55購20
701689,精材元大55購01
701690,系統電國泰56購01
701691,聖暉*國泰56購01
701692,台燿統一6B購01
701693,系統電統一5C購01
701694,系統電統一6B購01
701695,系統電統一6B購02
701696,宜鼎統一5A購01
701697,宜鼎統一5C購04
701698,宜鼎統一6B購01
701699,訊聯統一6B購01
701700,台燿凱基5B購01
701701,良維凱基55購03
701702,宜鼎凱基55購06
701703,宜鼎凱基55購07
701704,昇達科凱基57購03
701705,信昌電凱基56購02
701706,信昌電凱基57購02
701707,威剛凱基59購02
701708,鈊象凱基55購03
701709,三聯國票55購01
701710,宜鼎國票56購03
701711,宜鼎國票56購04
701712,系微元富55購01
701713,宜鼎元富55購06
701714,建榮元富55購01
701715,建榮元富55購02
701716,鈊象元富55購02
701717,新應材元富55購03
701718,大宇資永豐55購01
701719,系統電永豐57購01
701720,系統電永豐5A購01
701721,宜鼎永豐58購01
701722,建榮永豐55購01
701723,雍智永豐57購01
701724,IET中信58購01
701725,台燿中信59購01
701726,建榮中信55購01
701727,宜鼎群益55購03
701728,昇達科群益55購02
701729,威剛群益56購03
701730,威剛群益58購02
701731,翔名群益56購01
701732,新普群益55購01
701733,雍智群益57購02
701734,大學光凱基55購01
701735,中光電凱基55購04
701736,立敦凱基55購01
701737,沛亨凱基55購01
701738,良維凱基55購04
701739,信立凱基55購02
701740,建榮凱基55購03
701741,建榮凱基58購01
701742,新應材凱基55購05
701743,濱川凱基55購01
701744,濱川凱基55購02
701745,濱川凱基55購03
701746,台燿元大55購03
701747,光頡元大55購01
701748,良維元大58購02
701749,信昌電元大55購03
701750,信昌電元大55購05
701751,信昌電元大56購01
701752,威剛元大58購03
701753,建榮元大55購02
701754,泰茂元大55購01
701755,訊聯元大58購01
701756,華星光元大58購02
701757,新應材元大55購21
701758,臺慶科元大55購03
701759,雙鴻元大55購10
701760,耀勝元大55購01
701761,金山電國票56購01
701762,信昌電國票5B購01
701763,建榮國票57購01
701764,高端國票56購01
701765,高端國票57購01
701766,雍智國票57購01
701767,濱川國票56購01
701768,印能國泰56購01
701769,金山電國泰56購01
701770,建榮國泰56購02
701771,家登國泰56購02
701772,萬泰科國泰56購01
701773,信昌電富邦55購01
701774,鈊象富邦57購03
701775,新應材富邦55購02
701776,萬泰科富邦55購01
701777,萬潤富邦57購01
701778,譜瑞富邦57購01
701779,昇達科群益55購03
701780,華星光群益55購06
701781,濱川元富56購01
701782,譜瑞中信55購01
701783,信昌電永豐57購01
701784,建榮永豐58購01
701785,茂迪永豐56購01
701786,原相永豐56購02
701787,神盾永豐56購01
701788,訊聯永豐5B購01
701789,濱川永豐58購01
701790,元太凱基55購03
701791,台燿凱基55購07
701792,巨有凱基55購01
701793,威剛凱基57購02
701794,威剛凱基58購02
701795,威剛凱基59購03
701796,威剛凱基59購04
701797,家登凱基55購02
701798,泰茂凱基55購01
701799,新普凱基55購01
701800,臺慶科凱基55購02
701801,威剛國泰56購02
701802,威剛富邦57購01
701803,威剛富邦59購01
701804,巨有統一6B購01
701805,濱川統一65購01
701806,濱川統一6B購01
701807,濱川統一6B購02
701808,濱川統一6B購03
701809,IET國票56購01
701810,大宇資國票56購01
701811,立敦國票55購02
701812,光頡國票55購01
701813,光頡國票56購01
701814,華電網國票55購02
701815,華電網國票56購01
701816,IET元大55購01
701817,中美晶元大55購02
701818,台燿元大55購04
701819,立敦元大55購02
701820,系統電元大55購01
701821,良維元大55購03
701822,訊聯元大5B購02
701823,凱崴元大55購04
701824,華星光元大58購03
701825,華電網元大55購02
701826,新應材元大55購22
701827,優群元大55購01
701828,威剛兆豐5B購01
701829,威剛群益57購04
701830,訊聯群益57購01
701831,凱崴群益56購01
701832,系統電元富56購01
701833,威剛元富55購06
701834,神盾元富56購02
701835,凱崴元富55購03
701836,巨有永豐58購01
701837,威剛永豐56購04
701838,聖暉*永豐55購02
701839,雙鴻永豐57購02
701840,台燿中信55購01
701841,威剛中信56購01
701842,華星光中信58購01
701843,光頡凱基55購01
701844,系統電凱基55購01
701845,良維凱基5A購01
701846,華星光凱基56購01
701847,新應材凱基55購06
701848,優群凱基55購02
701849,雙鴻凱基55購11
701850,M31國泰56購01
701851,雙鴻國泰56購02
701852,台燿富邦55購01
701853,巨有統一6B購02
701854,弘塑中信5B購01
701855,威剛中信5B購01
701856,IET永豐55購01
701857,光頡永豐57購01
701858,元太群益55購01
701859,台燿群益55購08
701860,良維群益56購06
701861,威剛群益57購05
701862,大綜國票55購01
701863,天品國票55購01
701864,永捷國票55購02
701865,永捷國票56購01
701866,均華國票55購01
701867,信立國票56購02
701868,信音國票57購01
701869,陽程國票55購01
701870,陽程國票56購01
701871,新應材國票55購02
701872,驊訊國票55購01
701873,大中元大55購01
701874,元太元大55購02
701875,台燿元大55購05
701876,威剛元大57購03
701877,家登元大55購01
701878,神盾元大59購01
701879,凱崴元大55購05
701880,新應材元大55購23
701881,精材元大55購02
701882,雙鴻元大55購11
701883,穩懋元大55購05
701884,系統電國票56購02
701885,信驊國票56購05
701886,家登國票55購02
701887,家登國票56購01
701888,聖暉*國票56購02
701889,大樹群益55購01
701890,信驊群益55購01
701891,信驊群益57購02
701892,優群群益57購01
701893,穩懋國泰56購03
701894,中美晶元大55購03
701895,光頡元大55購02
701896,宜特元大55購01
701897,朋程元大55購01
701898,信驊元大55購03
701899,信驊元大55購04
701900,家登元大55購02
701901,新應材元大55購24
701902,精材元大55購03
701903,臺慶科元大55購04
701904,穩懋元大55購06
701905,元太凱基55購04
701906,台燿凱基55購08
701907,金山電凱基55購02
701908,信立凱基5B購01
701909,信驊凱基56購01
701910,信驊凱基56購02
701911,家登凱基55購03
701912,新應材凱基56購04
701913,精材凱基55購05
701914,臺慶科凱基55購03
701915,穩懋凱基55購02
701916,昇達科富邦56購01
701917,信驊富邦57購01
701918,信驊元富58購02
701919,信驊元富5B購01
701920,光頡永豐58購01
701921,信驊永豐56購03
701922,大樹凱基55購01
701923,光頡凱基55購02
701924,宜鼎凱基56購02
701925,朋程凱基55購01
701926,聖暉*凱基55購02
701927,元太兆豐55購02
701928,台燿兆豐57購02
701929,元太國票56購02
701930,光頡國票55購02
701931,光頡國票57購01
701932,朋程國票55購01
701933,金益鼎國票56購01
701934,頎邦國票56購02
701935,精材國票56購02
701936,臺慶科國票56購01
701937,台燿國泰56購04
701938,信立國泰56購01
701939,IET元大55購02
701940,元太元大55購03
701941,台燿元大55購06
701942,宜鼎元大55購07
701943,宜鼎元大55購08
701944,信音元大55購01
701945,威剛元大55購03
701946,精材元大55購04
701947,優群元大55購02
701948,鴻呈元大55購01
701949,元太群益57購01
701950,竹陞群益55購01
701951,華星光群益55購07
701952,精材群益55購05
701953,華星光元富55購03
701954,擎亞元富55購01
701955,威剛永豐57購01
701956,宇峻國票56購01
701957,宏捷科國票56購01
701958,欣銓國票56購02
701959,金山電國票56購02
701960,鈊象國票56購02
701961,新應材國票56購04
701962,雍智國票56購03
701963,穩得國票55購03
701964,譜瑞國票56購03
701965,元太凱基55購05
701966,弘塑凱基55購03
701967,金山電凱基55購03
701968,金益鼎凱基56購01
701969,威剛凱基55購09
701970,博智凱基55購01
701971,臺慶科凱基59購01
701972,優群凱基55購03
701973,欣銓國泰56購01
701974,廣明國泰56購01
701975,威剛富邦57購02
701976,元太群益56購02
701977,聖暉*群益55購06
701978,弘塑元富56購01
701979,系統電元富55購01
701980,新應材元富55購04
701981,中美晶元大55購04
701982,台燿元大55購07
701983,金山電元大55購02
701984,家登元大55購03
701985,神盾元大55購03
701986,湧德元大55購01
701987,優群元大55購03
701988,穩懋元大55購07
701989,天品國票56購01
701990,沛亨國票56購02
701991,華電網國票57購01
701992,寬宏國票55購02
701993,穩懋兆豐56購01
701994,中光電群益56購02
701995,元太群益55購02
701996,弘塑群益57購03
701997,金益鼎群益56購02
701998,智通*群益55購01
701999,湧德群益56購01
702000,華電網群益55購01
702001,優群群益57購02
702002,譜瑞群益57購02
702003,元太國泰56購01
702004,元太國泰56購02
702005,台半富邦57購01
702006,家登富邦57購01
702007,智通*富邦57購01
702008,IET元大55購03
702009,中光電元大55購01
702010,台燿元大55購09
702011,宏捷科元大55購01
702012,宜鼎元大55購09
702013,宜鼎元大55購10
702014,威剛元大55購04
702015,海韻電元大55購01
702016,華星光元大58購04
702017,元太凱基56購01
702018,台燿凱基5B購02
702019,宏捷科凱基56購01
702020,良維凱基55購05
702021,家登凱基55購04
702022,鈊象凱基56購02
702023,聖暉*凱基55購03
702024,精材凱基56購01
702025,擎亞凱基55購02
702026,穩懋凱基56購02
702027,金益鼎永豐56購01
702028,昇達科中信5A購01
702029,元太元富55購03
702030,晟田元富55購01
702031,鈊象元富55購03
702032,沛亨凱基55購02
702033,金益鼎凱基55購01
702034,家登凱基55購05
702035,鈊象凱基57購01
702036,擎亞凱基55購03
702037,穩懋凱基55購03
702038,沛亨國泰56購01
702039,宜特國泰56購01
702040,神盾國泰56購02
702041,臺慶科國泰56購01
702042,中光電元大55購02
702043,台燿元大55購10
702044,良維元大55購04
702045,昇達科元大55購03
702046,昇達科元大57購05
702047,信立元大59購01
702048,威剛元大55購05
702049,威剛元大55購06
702050,凱崴元大55購06
702051,陽程元大55購01
702052,萬潤元大55購04
702053,竹陞元富55購02
702054,華星光元富55購04
702055,鈊象元富55購04
702056,新應材元富55購05
702057,臺慶科元富55購03
702058,穩懋元富55購01
702059,穩懋元富56購01
702060,IET中信59購01
702061,宜鼎中信5A購01
702062,台燿永豐56購04
702063,智通*永豐56購01
702064,元太國票56購03
702065,尼克森國票55購01
702066,弘塑國票56購03
702067,亞通國票55購02
702068,金益鼎國票56購02
702069,信音國票55購02
702070,凱崴國票56購02
702071,順達國票56購03
702072,聖暉*國票56購03
702073,昇達科兆豐57購01
702074,鈊象兆豐57購01
702075,元太群益55購03
702076,宏捷科群益55購01
702077,沛亨群益55購01
702078,良維群益55購03
702079,凱崴群益57購01
702080,聖暉*群益55購07
702081,精材群益55購06
702082,中光電凱基56購03
702083,台燿凱基57購02
702084,正德凱基56購01
702085,宜鼎凱基57購02
702086,旺矽凱基56購06
702087,旺矽凱基56購07
702088,旺矽凱基56購10
702089,信昌電凱基56購03
702090,威剛凱基57購04
702091,博大凱基56購01
702092,新應材凱基57購03
702093,台燿國泰56購05
702094,旺矽國泰56購02
702095,中光電富邦56購01
702096,千附精國票57購01
702097,大學光國票56購01
702098,台燿國票56購04
702099,家登國票56購02
702100,博智國票56購01
702101,新應材國票56購05
702102,中光電群益56購03
702103,宏觀群益56購01
702104,旺矽群益56購05
702105,昇達科群益57購01
702106,陽程群益56購01
702107,精剛群益56購01
702108,弘塑元富56購02
702109,沛亨元富56購01
702110,旺矽元富58購01
702111,旺矽元富58購02
702112,晟田元富56購01
702113,元太中信56購01
702114,台燿中信56購01
702115,宇峻永豐56購01
702116,旺矽永豐56購03
702117,旺矽永豐57購01
702118,旺矽永豐58購01
702119,華星光永豐56購04
702120,精材永豐56購02
702121,台燿元大56購01
702122,印能元大56購01
702123,宜鼎元大56購04
702124,旺矽元大56購04
702125,旺矽元大5B購01
702126,昇達科元大57購06
702127,金益鼎元大56購01
702128,信昌電元大56購02
702129,精材元大56購01
702130,穩懋元大56購01
702131,元太兆豐58購01
702132,弘塑凱基57購02
702133,良維凱基5B購01
702134,信昌電凱基57購03
702135,頎邦凱基56購01
702136,精測凱基58購01
702137,系統電國泰57購01
702138,威剛國泰57購01
702139,精測國泰57購01
702140,台燿富邦56購02
702141,新應材富邦56購02
702142,精測富邦58購01
702143,台燿群益56購03
702144,宇峻群益57購01
702145,信昌電群益58購01
702146,華星光群益56購04
702147,華星光群益57購01
702148,華星光群益58購01
702149,順達群益56購01
702150,精測群益56購03
702151,台燿元大56購02
702152,良維元大58購03
702153,宜鼎元大56購05
702154,昇達科元大56購02
702155,家登元大56購01
702156,湧德元大56購01
702157,華星光元大58購05
702158,鈊象元大58購01
702159,穩懋元大56購02
702160,台燿中信56購02
702161,精測中信5A購01
702162,昇達科永豐59購01
702163,千附精元富56購01
702164,中光電元富56購02
702165,中光電元富56購03
702166,合晶元富56購01
702167,沛亨元富56購02
702168,昇達科元富56購02
702169,昇達科元富56購03
702170,昇達科元富5C購01
702171,東捷元富56購01
702172,金益鼎元富56購01
702173,金益鼎元富56購02
702174,信紘科元富56購01
702175,胡連元富56購01
702176,桓達元富56購01
702177,神盾元富57購02
702178,常珵元富56購01
702179,湧德元富56購01
702180,華星光元富56購02
702181,華景電元富56購01
702182,順達元富56購01
702183,萬泰科元富56購01
702184,精測元富59購04
702185,精測元富59購05
702186,耀勝元富56購01
702187,昇達科國票58購01
702188,金益鼎國票57購01
702189,華星光國票57購01
702190,華星光國票57購02
702191,立硈肭58購01
702192,宏捷科凱基56購02
702193,金益鼎凱基56購02
702194,博智凱基5A購01
702195,鈊象凱基56購03
702196,精測凱基56購03
702197,穩懋凱基57購01
702198,立硌s益56購01
702199,茂迪群益56購01
702200,雍智群益58購01
702201,僑威群益57購01
702202,台燿國泰57購01
702203,宜鼎富邦57購02
702204,IET元富56購01
702205,M31元富57購01
702206,台星科元富57購01
702207,台星科元富57購02
702208,宜鼎元富56購02
702209,精測元富56購04
702210,精測元富56購05
702211,精測元富56購06
702212,精測元富59購06
702213,穩懋元富56購02
702214,穩懋元富57購02
702215,精測中信58購01
702216,穩懋中信5A購01
702217,立皏藕58購01
702218,高鋒永豐56購01
702219,精測永豐57購01
702220,穩懋永豐57購01
702221,台燿元大56購03
702222,立痐舅j5A購01
702223,訊聯元大5A購01
702224,順達元大56購01
702225,鈊象元大56購01
702226,鈊象元大58購02
702227,穩懋元大56購03
702228,穩懋元大5C購01
702229,力旺凱基56購01
702230,力旺凱基56購02
702231,力旺凱基57購02
702232,力旺凱基58購01
702233,力旺凱基59購01
702234,台燿凱基56購03
702235,弘塑凱基57購03
702236,宜鼎凱基56購03
702237,威剛凱基58購03
702238,順達凱基56購01
702239,力旺國票56購01
702240,力旺國票57購01
702241,力旺國票58購01
702242,陽程國票58購01
702243,穩懋國票57購02
702244,力旺元富57購04
702245,力旺元富57購05
702246,力旺元富57購06
702247,力旺元富57購07
702248,光頡元富56購01
702249,良維元富56購02
702250,神盾元富57購03
702251,聖暉*元富56購01
702252,弘塑中信5C購01
702253,順達中信56購01
702254,萬潤永豐56購01
702255,IET國泰57購01
702256,弘塑國泰57購01
702257,良維國泰57購01
702258,昇達科國泰57購01
702259,力旺富邦58購01
702260,精材富邦56購01
702261,力旺群益56購01
702262,系統電群益57購01
702263,系微群益56購01
702264,系微群益56購02
702265,新應材群益58購01
702266,精測群益58購01
702267,IET元大56購01
702268,力旺元大56購01
702269,力旺元大56購02
702270,力旺元大56購03
702271,力旺元大56購04
702272,弘塑元大59購01
702273,宏捷科元大56購01
702274,宜鼎元大5C購01
702275,竑騰元大56購01
702276,家登元大56購02
702277,泰茂元大56購01
702278,順達元大56購02
702279,精測元大56購01
702280,精測元大58購01
702281,精測元大5C購01
702282,穩懋元大56購04
702283,穩懋元大5B購01
702284,穩懋元大5C購02
702285,系微凱基56購01
702286,宜特凱基56購01
702287,威剛凱基5B購02
702288,茂迪凱基56購01
702289,竑騰凱基56購01
702290,家登凱基56購01
702291,湧德凱基56購01
702292,順達凱基56購02
702293,新應材凱基56購05
702294,僑威凱基57購01
702295,精測凱基56購04
702296,穩懋凱基56購03
702297,宜鼎元大56購06
702298,威剛元大59購03
702299,華電網元大56購01
702300,順達元大5B購01
702301,鈊象元大56購02
702302,穩懋元大56購05
702303,穩懋元大56購06
702304,穩懋元大5B購02
702305,竑騰國票57購01
702306,竑騰國票59購01
702307,華電網國票56購02
702308,華電網國票59購01
702309,擎亞國票58購01
702310,竑騰永豐57購01
702311,雙鴻中信5C購01
702312,穩懋中信5A購02
702313,竹陞元富57購01
702314,新應材元富56購02
702315,精測元富57購01
702316,穩懋元富56購04
702317,穩懋元富56購05
702318,穩懋元富56購06
702319,M31富邦58購01
702320,元太富邦58購01
702321,元太富邦59購01
702322,家登富邦59購01
702323,神盾富邦57購01
702324,智通*富邦58購01
702325,鈊象富邦57購04
702326,穩懋富邦56購02
702327,譜瑞富邦58購01
702328,穩懋兆豐56購02
702329,台燿群益56購04
702330,弘塑群益56購05
702331,昇達科群益5C購01
702332,華電網群益56購01
702333,華電網群益58購01
702334,順達群益58購01
702335,宜鼎凱基5A購01
702336,順達凱基57購01
702337,鈊象凱基56購04
702338,雍智凱基59購01
702339,均華國泰57購01
702340,精材國泰57購01
702341,中美晶群益58購01
702342,竹陞群益58購01
702343,亞信群益56購01
702344,湧德群益58購01
702345,翔名群益56購02
702346,順達群益57購02
702347,精測群益56購04
702348,尼克森國票57購01
702349,晶宏國票57購01
702350,華電網國票56購04
702351,華電網國票58購01
702352,華電網國票5C購01
702353,新應材國票57購01
702354,雙鴻國票57購01
702355,FH中5G元大56購01
702356,FH中5G元大57購01
702357,M31元大56購03
702358,台燿元大56購04
702359,弘塑元大56購05
702360,宜鼎元大56購07
702361,威剛元大59購04
702362,華電網元大56購02
702363,順達元大5A購01
702364,順達元大5B購02
702365,穩懋元大58購01
702366,穩懋元大59購02
702367,竹陞元富56購01
702368,昇達科元富56購04
702369,德微元富56購01
702370,德微元富57購03
702371,雙鴻元富56購04
702372,立敦永豐56購01
702373,光焱永豐5C購01
702374,竹陞永豐56購01
702375,訊聯永豐5C購01
702376,順達永豐56購02
702377,鈊象永豐56購01
702378,FH中5G凱基57購01
702379,M31凱基56購01
